id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type
1sdDSuo/MjH7qSjRKynCdA==,Propiedad,04/12/2019,17/12/2019,04/12/2019,-31658971,-60718474,Argentina,Santa Fe,Santa Fe,,,,2,1,1,45,43,11500,ARS,,Depto de un dormitorio en Barrio Sur,Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Alejo Zacarias - MLS ID # 420121103-72<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Departamento de un dormitorio en Barrio Sur. <br>La cocina se integra con el living comedor y desde el comedor se accede a una cómodo balcón al frente sobre calle Francia. Baño completo con bañera. <br>Muy cerca de la legislatura santafesina y Parque del Lago del Sur.<br>El edificio cuenta con un SUM en el primer piso. <br><br>,Departamento,Alquiler
l9nr05LSqMBQBqSqQgmyKA==,Propiedad,04/12/2019,15/02/2020,04/12/2019,-31653235,-6069972,Argentina,Santa Fe,Santa Fe,,,,4,2,2,140,140,,,Mensual,Exclusivo Depto Torre Amarras I con 2 cocheras,"Corredor Responsable: Caroline Hogner - CCI Sta Fe N 0042Contacto: Mauro Croce - MLS ID # 261125-18Caroline Högner CCI Santa Fe Mat N°0042<br><br><br><br>Departamento exclusivo, diseñado desde la obra, dos dormitorios en suite, uno con vestidor. Sala de cine, amplio living comedor, toilette, lavadero. Gran balcón. Inmejorables vistas. Gimnasio, SUM con asador, piscina.<br>",Departamento,Venta
2hRFFewvdP+VQjNe9VzGJw==,Propiedad,04/12/2019,29/06/2020,04/12/2019,,,Argentina,Santa Fe,Santa Fe,,,,,2,,,,,,Mensual,GENERAL LOPEZ 2800,"DTO AMPLIO- 2 DORMITORIOS , LIVING, COCINA, LAVADERO",Departamento,Alquiler
2wap+VXNaQ6fJ8fYL97Plw==,Propiedad,04/12/2019,22/12/2019,04/12/2019,-31652696,-60698755,Argentina,Santa Fe,Santa Fe,,,,2,2,1,75,70,38500,ARS,,ALQUILER PUERTO AMARRAS 2 DORM. Y COCHERA AMOBLADO,"Corredor Responsable: Marcos Provvidenti - CCI SANTA FE MAT N 0198Contacto: Iván Kiryluk - MLS ID # 420811033-244<br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Departamento totalmente amoblado de 2 domitorios, con placares, Aire acondicionado frio/calor, TV con internet, cocina, living/comedor con A.A frio/calor, mesa con sillas, sillón, TV. balcón en L con vista a las canchas. Cochera techada.<br>Hay que agregar las expensas. Ya tiene instalado el cable con internet.<br>Amenities. SUM. y seguridad las 24 hs<br>",Departamento,Alquiler
yLTcwh0QEuGC8MZCOPn2wg==,Propiedad,04/12/2019,05/01/2020,04/12/2019,-3.15377E+11,-6.04953E+11,Argentina,Santa Fe,Santa Fe,,,,3,2,1,400,90,2500,ARS,,CASA QUINTA EN ALQUILER TEMPORAL,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Gonzalo Binci - MLS ID # 420121074-370<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>La misma se encuentra en el KM 16 de la RUTA 1 ARROYO LEYES, calle 92<br><br>Casa de dos dormitorios con aire acondicionado, cocina comedor, baño completo.<br><br>Quincho con asador y pileta. <br><br>Parque con forestación.<br><br>CHECK IN 14:00 HS<br>CHECK OUT 11:00 HS<br><br>Costo de limpieza $300.-<br>Navidad, Año nuevo y feriados $3.000 por día.",Casa de campo,Alquiler temporal
qYyJMcKyCoZgK5v6b2BlLQ==,Propiedad,04/12/2019,26/03/2020,04/12/2019,-315936083,-60712969,Argentina,Santa Fe,Santa Fe,,,,3,2,1,,,22000,USD,,En venta: Departamento 2 dormitorios en las Flores (SF),"ATENCIONLLAMAR SANTA FE, NO A ROSARIO901-4523591Metropolia inmobiliaria vende, departamento ubicado sobre el boulevar Regimiento 12 de infantería al 4200. El mismo se encuentra con orientación Este entre calles gaboto y estrada.El inmueble se trata de un departamento de cómodas dimensiones, ubicado en un segundo piso por escaleras. Posee doble puerta de ingreso (con reja para uso exclusivo de solo dos departamentos al frente), se ingresa al sector social que nos lleva a un cómodo living comedor. Posee cocina semi separada (con opción de fácilmente dividir) que ventila a su vez a un patio semi cubierto con lavadero de uso exclusivo.El baño es completo con todos los artefactos y con receptáculo y ventilación natural. Los dormitorios son amplios y cómodos con espacio para la ubicación de placard en cada uno, con ventilacion al este y otro al sur.El inmueble se encuentra en muy buen estado, listo para habitar.Posibilidades de utilizar espacio de cochera en el predio.901-4523591MAS INFO: COPIAR LINK EN EL BUSCADORhttp:// - KP22727 - Aviso publicado por ",Departamento,Venta
OFGkneXdVsKq50IwKttldw==,Propiedad,04/12/2019,28/12/2019,04/12/2019,,,Argentina,Santa Fe,Santa Fe,,,,,3,,,,,,Mensual,DIQUE 2 PUERTO STA FE  00,"HERMOSO SEMIPISO ! VISTAS INCREÍBLES! ESTAR COMEDOR, COCINA , 3 DORMITORIOS , COCHERA DOBLE ",Departamento,Alquiler
8IWK9o7Rt53gYas75iTuaw==,Propiedad,04/12/2019,26/03/2020,04/12/2019,-31593162,-60715452,Argentina,Santa Fe,Santa Fe,,,,4,3,1,,,32999,USD,,Venta: Departamento 3 dormitorios en barrio Las Flores (Santa Fe),"ATENCIÓNLLAMAR A SANTA FE, NO A ROSARIOMetropolis inmobiliaria vende, departamento ubicado sobre el boulevar Regimiento 12 de infantería al 4200. El mismo se encuentra con orientación Este entre calles gaboto y lamadrid. Frente al supermercado DAR.El inmueble se trata de un departamento de cómodas dimensiones, ubicado en un primer piso por escaleras. Se ingresa al sector social que nos lleva a un cómodo living comedor con ventilación a la calle Posee cocina semi separada (con opción de fácilmente dividir) con lavadero que ventila a su vez a un patio de uso exclusivoEl baño es completo con todos los artefactos, receptáculo y ventilación natural. Los dormitorios son amplios y cómodos con espacio para la ubicación de placard en cada uno, con ventilacion al contra frente y los otros dos al frente.El inmueble se encuentra en estado original, listo para habitar.Excelente ubicación901-4523591MAS INFO COLOCANDO EL LINK EN EL BUSCADOR http:// - KP22728 - Aviso publicado por ",Departamento,Venta
rpvFkVkOhDrHEXb6rN5XtQ==,Propiedad,04/12/2019,07/01/2020,04/12/2019,-31613517,-60706029,Argentina,Santa Fe,Santa Fe,,,,7,4,2,132,158,73000,USD,,Casa a la venta a una cuadra de Facundo Zuviria,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Rodrigo Martinez - MLS ID # 420121182-2<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Esta propiedad cuenta con dos plantas, en el ingreso de la PB nos encontramos con un estar que conecta con un espacio integrado de: living -comedor -cocina, baño, dos dormitorios y patio seco con asador.<br>En la PA cuenta con un pequeño estar, dos dormitorios, baño completo y una amplia terraza con asador.",Casa,Venta
PeStboQbJHpMgPNseQ004w==,Propiedad,14/10/2019,03/01/2020,14/10/2019,-316344159,-607078203,Argentina,Santa Fe,Santa Fe,,,,3,,1,89,53,15000,ARS,Mensual,"Sobre Boulevard, dos dormitorios con placares, dos balcones, gran living comedor y tender en terraza","Sobre Boulevard Pellegrini al 2900, entre calles 4 de Enero y 1º de Mayo, zona plaza Constituyentes, Recoleta, a pocas cuadras del centro santafesino, Hospital Iturraspe, Hospital Italiano, Club Unión, Sanatorio San Jerónimo, Sanatorio Americano, UNL (Facultad Ingeniería Química, Rectorado y Facultad Cs. Jurídicas y Sociales), Jerarquico.<br>El edificio es un Pilay de 1990, consta de 10 pisos (planta baja, 8 pisos de vivienda y terraza), posee entrada común por Boulevard Pellegrini, tiene palier y dos ascensores, que comunican 32 departamentos (4 por piso). El departamento se ubica en el séptimo piso, en el bloque Norte (contrafrente).<br>Desde el palier se accede al living comedor, amplio, con balcón al Norte, tiene cocina independiente, otro balcón de servicio – lavadero, un baño, dos dormitorios y sector tendedero en la terraza. Cuenta con aberturas de madera al exterior con celosías. Pisos cerámicos en general y parqué en dormitorios. Baño y cocina están totalmente revestidos con cerámicos hasta el cielorraso. El lavadero también posee revestimiento en sector pileta de lavar.<br>El inmueble tiene instalada cocina (a estrenar), extractor, calefón, muebles bajo mesada con mesada de acero y alacenas; en estar comedor cuenta con un leño gas y los dormitorios tienen roperos empotrados completos.<br><br>EAP2206957",Departamento,Alquiler
szP2It7M24s1lchlA242hQ==,Propiedad,14/10/2019,31/12/9999,14/10/2019,-3.16263E+11,-6071016022,Argentina,Santa Fe,Santa Fe,,,,1,,1,170,170,90000,USD,Mensual,Amplio local apto varios destinos a una cuadra de Iturraspe y Saavedra,"Local en esquina ubicado en Barrio Pro adelanto Barranquitas, sobre calle Córdoba al 3200, a una cuadra de calle Iturraspe entre Av. Lopez y Planes y Av. Facundo Zuviría.<br><br>El lote se encuentra en esquina (129 m2), la edificación ocupa la toda la superficie del terreno (170 m2) y la fachada se desarrolla en doble altura siguiendo la línea de vereda, El ingreso se encuentra en ochava, el salón posee prácticamente planta libre, con un sector de forma irregular donde se dispone un baño (2.35 x 1.20 m.), depósito (2.20 x 1.30 m.), y dos salones abiertos a la sala principal (3.50 x 3.50 m. c/u). Sobre ellos se desarrolla un entrepiso (10 x 3.5 m) que balconea hacia el resto del local en planta baja. La disposición al frente, permite buena iluminación natural, y la disposición de lo construido posibilita un gran sector libre en doble altura que puede ser aprovechado de diferentes formas.<br><br>La zona es Residencial de media densidad (R2a según R.O.U.) y apta para instalación de COMERCIOS MINORISTAS,  GIMNASIO, PELOTERO, ACTIVIDADES DE SERVICIO, ADMINISTRACIÓN y SANIDAD.  El inmueble cuenta con todas las superficies regularizadas ante la Municipalidad de Santa Fe.<br><br>ACTUALMENTE CON CONTRATO DE ALQUILER HASTA 30/09/2021.<br><br>ELO2211790",Local comercial,Venta
weumgupukn7H0Ja6Mzo8hw==,Propiedad,22/12/2019,02/09/2020,22/12/2019,-31647208,-60712359,Argentina,Santa Fe,Santa Fe,,,,1,1,1,28,23,40000,USD,,MONOAMBIENTE EN VENTA - ZONA CENTRO,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Rodrigo Brussa - MLS ID # 420121027-240<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br><br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Monoambiente ubicado en pleno centro de la ciudad. <br>La unidad se encuentra en un segundo piso por ascensor y por escalera al frente y cuenta con baño sectorizado con ducha, kitchenette y un ambiente estar ventilado al frente. El edificio tiene un bajo costo de mantenimiento y puede ser utilizado también para alquileres temporales u oficina administrativa.<br>Cuenta con amoblamiento a medida de excelente calidad. <br>Listo para utilizar. <br>La unidad cuenta con la posibilidad de cochera (Valor de la misma u$d 18.000)",Departamento,Venta
VrUL8NTE+/a/+8olxZbuDQ==,Propiedad,22/12/2019,27/06/2020,22/12/2019,-31579961,-60690322,Argentina,Santa Fe,Santa Fe,,,,4,3,1,216,86,1800000,ARS,,Venta Casa con depto a 100 mtrs de Art. del Valle,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Karina Ingui - MLS ID # 420291076-15*Propiedad ubicada a 100 metros de Avenida Art. del valle, en barrio Altos del Valle, 9 de julio 9594 casi esquina Callejón el Sable ( de ripio en excelente estado) .  <br>**Zona de entorno tranquilo y con acceso a transporte público a sólo metros !!!.  <br>***Consta de  casa con 2 dormitorios (  medidas 4 por 4 mtrs  y 3 por 4 ) , cocina comedor, 1 baño , espacio para 2 a 3 coches ;  con patio y asador . También posee departamento a refaccionar   compuesto por garage o comedor , un ambiente multiespacio o para instalar cocina  y un dormitorio, baño a  establecer.  Un terreno de  216 mtrs cuadrados.  Una fracción de la propiedad  posee techo de losa , se trata del sector cocina comedor de la  casa principal de 6 por 4 metros.   <br>******86 m2 cubierto sobre un terreno de 216 m2. <br>*****El departamento a refaccionar  posee ingreso totalmente independiente si se desea, incluso hay posiblidad de separa un patio cerrado para el mismo.<br><br>**** Cuenta con instalación de agua caliente en la casa principal.<br><br>*****Galería o cochera extra cubierta , patio seco con asador.<br> <br>****** Servicio de Luz y agua potable, cuenta con cable y cunetas en muy buen estado de mantenimiento en todo el entorno. .<br><br>******Fácil acceso y cercanía a transporte público.<br><br>******Es importante remarcar su acceso a la avenida Art. del Valle  por medio de sólo 100 mtrs de ripio en excelente estado. .<br><br>****Posee boleto compraventa  LISTA PARA ESCRITURAR. * Escribanía  Tucuman 2471 1er. piso.   Laura   Tealdi  ( escribana a cargo del loteo) . <br>",Casa,Venta
1+0UJmQaV0g3FjeZHLNr5Q==,Propiedad,22/12/2019,27/06/2020,22/12/2019,-31655756,-60715599,Argentina,Santa Fe,Santa Fe,,,,6,2,2,132,84,,,Mensual,SEMIPISO DE 2 DORM. Y COCHERA EN CASCO HISTORICO,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Rodrigo Brussa - MLS ID # 420121027-241<br><br>Marcos Provvidenti CCI Santa Fe Mat: N º0198<br><br>Semipiso ubicado en el casco histórico de la ciudad. Frente a la Legislaura.<br>La unidad se encuentra en un quinto piso con orientación sur. Posee acceso por escalera y ascensor.<br>Cuenta con dos dormitorios con placares Zurschmitten, dos baños completos, living comedor grande con cocina sectorizada, desayunador con vista a la Legislatura y balcón al frente.<br>Posee cochera en planta baja con baulera (portón automático).<br>La unidad posee excelente iluminación natural. Portero visor.<br>",Departamento,Venta
53vOyG1O6pR1WiPvAUQPkg==,Propiedad,23/03/2020,17/07/2020,23/03/2020,-316348788,-606925043,Argentina,Santa Fe,Santa Fe,,,,,1,1,40,45,,,,CANDIOTI NORTE,"Departamento AMOBLADO ubicado en Barrio Candioti Norte, sobre calle Sarmiento al 3800.- Ubicado en planta alta, consta de cocina sectorizada, living comedor con balcón al frente, 1 dormitorio, baño y patio seco.- Excelente estado.-  Aviso publicado por Pixel Inmobiliario (Servicio de Paginas Web para Inmobiliarias).",Departamento,Alquiler
Qj2+0GpeC/Wp8RoRQExP0w==,Propiedad,23/03/2020,31/12/9999,23/03/2020,-3.16387E+11,-6.07171E+11,Argentina,Santa Fe,Santa Fe,,,,,1,1,45,40,,,,CRESPO 3500,"Departamento en edificio PILAY ubicado en calle Crespo 3500,  a 50 metros de Avenida Freyre.- Compuesto de living comedor, cocina con amoblamiento, baño, 1 dormitorio con placard y balcón al contrafrente con asador y lavadero.- El PLAN PILAY se encuentra adjudicado y con posesión.- Posee 67 cuotas pagas.- Se encuentra alquilado hasta diciembre de 2021.-  Aviso publicado por Pixel Inmobiliario (Servicio de Paginas Web para Inmobiliarias).",Departamento,Venta
WHg9KVsEseD6w6PROQhpEA==,Propiedad,23/03/2020,31/12/9999,23/03/2020,-316417708,-607078876,Argentina,Santa Fe,Santa Fe,,,,,2,3,64,115,,,,CASA DE ESTILO EN ESQUINA CÉNTRICA ,"Venta casa de 3 niveles, ubicación estratégica en el centro de la ciudad, a pasos de la peatonal Santafesina, sanatorios, escuelas, etcEl inmueble se compone de:Planta baja: Pequeño zaguán, living o escritorio, comedor con hogar, cocina, baño de servicio, espacio de guardado debajo de escalera.Primer nivel: Estar, 2 dormitorios, baño con bañera, balcón, patio de invierno.Segundo nivel: Galería cubierta, cuarto de guardado, lavadero, baño de servicio, terraza con asador.Terreno en esquina irregular. Sup. Cubierta: 115 m2.Todos los servicios. Escritura, planos de construcción. Aviso publicado por Pixel Inmobiliario (Servicio de Paginas Web para Inmobiliarias).",Casa,Venta
QnJnaQjp9P9DtKyTb8gu6A==,Propiedad,23/03/2020,26/03/2020,23/03/2020,-315686087,-607257848,Argentina,Santa Fe,Santa Fe,,,,,,,,,500000,ARS,,Terreno en venta de 171m2 ubicado en Otros Barrios,Buen terreno sobre Calle Silva Genaro 5600. El mismo cuenta con una superficie total de 171 m2. Medidas 9x19m.,Otro,Venta
bRg9YZCb03Y7+I7WZa8gBw==,Propiedad,23/03/2020,24/03/2020,23/03/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,,,,500000,ARS,,Alquiler de terreno (Ruta 1 KM 9 Cerca del Rio),3 Terrenos de 1100 y 1400 m2 a mts del rio Ubajay,Otro,Venta
01o8NU382lMPZ5GFNPrSQA==,Propiedad,23/03/2020,24/03/2020,23/03/2020,-315942867,-606839873,Argentina,Santa Fe,Santa Fe,,,,,,,,,1700000,ARS,,Venta de departamento (Berutti y Alvear),"RAICESINMOBILIARIA VENTAAPROVECHA ULTIMAS 2 UNIDADES DISPONIBLESEXCELENTE  precio de Contado $850. 000FORMA DE PAGO Entrega (a convenir) saldo hasta 60 cuotaUbicados en calle Alvear y Berutti, Zona en total crecimientoEl mismo cuenta en PB con patio y-o cochera (abierta) comedor-estar, cocina- , en PA 1 Bano y 1 Dormitorio.",Otro,Venta
gGB4QclQYQgsy07mmzFOwQ==,Propiedad,23/03/2020,24/03/2020,23/03/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,1,,,1200000,ARS,,Venta de departamento (1º de mayo 1400),"Departamento de un dormitorio con vestidor, excelente estado, cocina-comedor, antebaño y baño.",Otro,Venta
BBN9dP0eECAYVMDQ7tylag==,Propiedad,23/03/2020,24/03/2020,23/03/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,1,,,1500000,ARS,,Venta de casa (Sin Nombre),Casa con gran terreno a reciclar o demoler 2d baño cocina comedor diario y living comedor cochera,Otro,Venta
EPvN82IuP7adjI+1S8WVTw==,Propiedad,23/03/2020,24/03/2020,23/03/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,2,,,2849000,ARS,,Venta de casa (Coutry los molinos),"Excelente lugar para ir viviendo una vida, tranquila y segura.",Otro,Venta
OtqXh/g/nspTg+CC2IYxaw==,Propiedad,23/03/2020,24/03/2020,23/03/2020,-31607,-60677,Argentina,Santa Fe,Santa Fe,,,,,,,,,100000,USD,,"Alquiler de terreno (Ruta 1 KM 8,2 Sobre la Ruta)",Espectacular lote sobre la ruta.  Apto cualquier emprendimiento.  Esta sobre el lado Oeste,Otro,Venta
l4vX0j7qlz6W7vLXrhuO/Q==,Propiedad,23/03/2020,27/03/2020,23/03/2020,-316335354,-606898559,Argentina,Santa Fe,Santa Fe,,,,,,,,,178000,USD,,Terreno en venta de 236m2 ubicado en Otros Barrios,Gran terreno ubicado en calle Domingo Silva y Mitre. El mismo cuenta con una superficie total de 236 m2. Ubicado a 5 cuadras de Bv.  Gálvez.,Otro,Venta
